method,camera_frame,split,class_name,outcome,track_id,score,iou,source_mode
vision_only_tiled,131,train,buoy,tp,b1,0.18980804085731506,0.560845482036759,prediction_jsonl
vision_only_tiled,131,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,131,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,131,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,131,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,131,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,131,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,131,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,132,train,boat,tp,boat,0.6543265581130981,0.6854023167154728,prediction_jsonl
vision_only_tiled,132,train,buoy,tp,b1,0.20736883580684662,0.5691241221224944,prediction_jsonl
vision_only_tiled,132,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,132,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,132,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,132,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,132,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,132,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,132,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,133,train,boat,tp,boat,0.6430542469024658,0.6952911519263085,prediction_jsonl
vision_only_tiled,133,train,buoy,tp,b1,0.2189377099275589,0.570155615471033,prediction_jsonl
vision_only_tiled,133,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,133,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,133,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,133,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,133,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,133,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,133,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,134,train,boat,tp,boat,0.6449906826019287,0.7009442717562744,prediction_jsonl
vision_only_tiled,134,train,buoy,tp,b1,0.24370956420898438,0.5913083772789,prediction_jsonl
vision_only_tiled,134,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,134,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,134,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,134,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,134,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,134,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,134,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,135,train,boat,tp,boat,0.6496593356132507,0.6939822317113469,prediction_jsonl
vision_only_tiled,135,train,buoy,tp,b1,0.22028958797454834,0.5618727387338853,prediction_jsonl
vision_only_tiled,135,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,135,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,135,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,135,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,135,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,135,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,135,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,136,train,boat,tp,boat,0.6427674889564514,0.6830215837881741,prediction_jsonl
vision_only_tiled,136,train,buoy,tp,b1,0.21170048415660858,0.565103684288664,prediction_jsonl
vision_only_tiled,136,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,136,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,136,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,136,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,136,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,136,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,136,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,137,train,boat,tp,boat,0.6270310878753662,0.6750786168524444,prediction_jsonl
vision_only_tiled,137,train,buoy,tp,b1,0.20767298340797424,0.54104298779246,prediction_jsonl
vision_only_tiled,137,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,137,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,137,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,137,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,137,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,137,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,137,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,138,train,boat,tp,boat,0.6362408995628357,0.680888519276641,prediction_jsonl
vision_only_tiled,138,train,buoy,fn,b1,,,prediction_jsonl
vision_only_tiled,138,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,138,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,138,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,138,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,138,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,138,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,138,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,139,train,boat,tp,boat,0.6417778730392456,0.6953110324730051,prediction_jsonl
vision_only_tiled,139,train,buoy,tp,b1,0.22081074118614197,0.6137371264738758,prediction_jsonl
vision_only_tiled,139,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,139,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,139,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,139,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,139,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,139,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,139,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,140,train,boat,tp,boat,0.6437845230102539,0.6748371153086252,prediction_jsonl
vision_only_tiled,140,train,buoy,tp,b1,0.22478212416172028,0.5934746325808183,prediction_jsonl
vision_only_tiled,140,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,140,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,140,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,140,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,140,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,140,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,140,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,141,train,boat,tp,boat,0.6485875248908997,0.6919041676054788,prediction_jsonl
vision_only_tiled,141,train,buoy,tp,b1,0.20324034988880157,0.6103234779019215,prediction_jsonl
vision_only_tiled,141,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,141,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,141,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,141,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,141,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,141,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,141,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,142,train,boat,tp,boat,0.6271960735321045,0.6879445550902944,prediction_jsonl
vision_only_tiled,142,train,buoy,tp,b1,0.21831929683685303,0.6142735695176401,prediction_jsonl
vision_only_tiled,142,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,142,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,142,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,142,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,142,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,142,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,142,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,143,train,boat,tp,boat,0.6026223301887512,0.7054737097400727,prediction_jsonl
vision_only_tiled,143,train,buoy,tp,b1,0.18123310804367065,0.6111912651750695,prediction_jsonl
vision_only_tiled,143,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,143,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,143,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,143,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,143,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,143,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,143,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,144,train,boat,tp,boat,0.6285107135772705,0.685931508244626,prediction_jsonl
vision_only_tiled,144,train,buoy,tp,b1,0.22351211309432983,0.5737612851978566,prediction_jsonl
vision_only_tiled,144,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,144,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,144,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,144,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,144,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,144,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,144,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,145,train,boat,tp,boat,0.6186997890472412,0.6839157770702269,prediction_jsonl
vision_only_tiled,145,train,buoy,tp,b1,0.18512338399887085,0.6145591355786939,prediction_jsonl
vision_only_tiled,145,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,145,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,145,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,145,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,145,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,145,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,145,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,146,train,boat,tp,boat,0.6295648813247681,0.7143946811297361,prediction_jsonl
vision_only_tiled,146,train,buoy,tp,b1,0.18499189615249634,0.5878433551983643,prediction_jsonl
vision_only_tiled,146,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,146,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,146,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,146,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,146,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,146,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,146,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,147,train,boat,tp,boat,0.6461994051933289,0.6801109869561159,prediction_jsonl
vision_only_tiled,147,train,buoy,tp,b1,0.21555869281291962,0.592721727925992,prediction_jsonl
vision_only_tiled,147,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,147,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,147,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,147,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,147,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,147,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,147,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,148,train,boat,tp,boat,0.6341513395309448,0.6911454574424297,prediction_jsonl
vision_only_tiled,148,train,buoy,tp,b1,0.2015482634305954,0.5967979897387892,prediction_jsonl
vision_only_tiled,148,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,148,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,148,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,148,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,148,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,148,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,148,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,149,train,boat,tp,boat,0.6432569026947021,0.6653062941600991,prediction_jsonl
vision_only_tiled,149,train,buoy,tp,b1,0.21019130945205688,0.5840486297713385,prediction_jsonl
vision_only_tiled,149,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,149,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,149,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,149,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,149,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,149,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,149,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,150,train,boat,tp,boat,0.6470515727996826,0.6991517258187376,prediction_jsonl
vision_only_tiled,150,train,buoy,tp,b1,0.22384387254714966,0.5683594378745134,prediction_jsonl
vision_only_tiled,150,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,150,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,150,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,150,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,150,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,150,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,150,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,151,train,boat,tp,boat,0.6482003331184387,0.6647968239154793,prediction_jsonl
vision_only_tiled,151,train,buoy,tp,b1,0.24217049777507782,0.5943562349737533,prediction_jsonl
vision_only_tiled,151,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,151,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,151,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,151,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,151,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,151,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,151,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,152,train,boat,tp,boat,0.6412693858146667,0.6881159146800623,prediction_jsonl
vision_only_tiled,152,train,buoy,tp,b1,0.21215176582336426,0.604555575292083,prediction_jsonl
vision_only_tiled,152,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,152,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,152,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,152,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,152,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,152,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,152,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,153,train,boat,tp,boat,0.6361167430877686,0.683038268896538,prediction_jsonl
vision_only_tiled,153,train,buoy,tp,b1,0.22442135214805603,0.6122402740714519,prediction_jsonl
vision_only_tiled,153,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,153,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,153,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,153,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,153,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,153,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,153,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,154,train,boat,tp,boat,0.6319398283958435,0.6717903113468187,prediction_jsonl
vision_only_tiled,154,train,buoy,tp,b1,0.18477442860603333,0.6222369911619584,prediction_jsonl
vision_only_tiled,154,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,154,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,154,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,154,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,154,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,154,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,154,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,155,train,boat,tp,boat,0.6527012586593628,0.655592530257073,prediction_jsonl
vision_only_tiled,155,train,buoy,tp,b1,0.23722724616527557,0.6306132682694983,prediction_jsonl
vision_only_tiled,155,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,155,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,155,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,155,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,155,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,155,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,155,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,156,train,boat,tp,boat,0.6498709321022034,0.6784774168248577,prediction_jsonl
vision_only_tiled,156,train,buoy,tp,b1,0.20170022547245026,0.6234998146725338,prediction_jsonl
vision_only_tiled,156,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,156,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,156,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,156,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,156,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,156,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,156,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,157,train,boat,tp,boat,0.6298069357872009,0.6932293850727927,prediction_jsonl
vision_only_tiled,157,train,buoy,tp,b1,0.2009463757276535,0.6521797019877501,prediction_jsonl
vision_only_tiled,157,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,157,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,157,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,157,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,157,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,157,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,157,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,158,train,boat,tp,boat,0.6263938546180725,0.68519777499581,prediction_jsonl
vision_only_tiled,158,train,buoy,tp,b1,0.18958665430545807,0.631365199248499,prediction_jsonl
vision_only_tiled,158,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,158,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,158,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,158,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,158,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,158,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,158,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,159,train,boat,tp,boat,0.642605721950531,0.6992885137959489,prediction_jsonl
vision_only_tiled,159,train,buoy,tp,b1,0.2147156298160553,0.5982298547498389,prediction_jsonl
vision_only_tiled,159,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,159,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,159,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,159,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,159,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,159,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,159,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,160,train,boat,tp,boat,0.6316248178482056,0.6993934557181469,prediction_jsonl
vision_only_tiled,160,train,buoy,tp,b1,0.2293371558189392,0.6020581539227425,prediction_jsonl
vision_only_tiled,160,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,160,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,160,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,160,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,160,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,160,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,160,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,161,train,boat,tp,boat,0.6322957277297974,0.7004238644547983,prediction_jsonl
vision_only_tiled,161,train,buoy,tp,b1,0.1913163810968399,0.6176751347616026,prediction_jsonl
vision_only_tiled,161,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,161,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,161,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,161,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,161,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,161,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,161,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,162,train,boat,tp,boat,0.6335526704788208,0.7024161183816988,prediction_jsonl
vision_only_tiled,162,train,buoy,tp,b1,0.1887187957763672,0.6091683792663067,prediction_jsonl
vision_only_tiled,162,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,162,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,162,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,162,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,162,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,162,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,162,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,163,train,boat,tp,boat,0.6456437706947327,0.7032914906511136,prediction_jsonl
vision_only_tiled,163,train,buoy,tp,b1,0.22672687470912933,0.6240374129788334,prediction_jsonl
vision_only_tiled,163,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,163,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,163,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,163,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,163,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,163,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,163,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,164,train,boat,tp,boat,0.6382286548614502,0.6780286155649017,prediction_jsonl
vision_only_tiled,164,train,buoy,tp,b1,0.20793306827545166,0.5940604813477948,prediction_jsonl
vision_only_tiled,164,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,164,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,164,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,164,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,164,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,164,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,164,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,165,train,boat,tp,boat,0.6318438649177551,0.6883023209708492,prediction_jsonl
vision_only_tiled,165,train,buoy,tp,b1,0.22037658095359802,0.6055541553975378,prediction_jsonl
vision_only_tiled,165,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,165,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,165,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,165,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,165,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,165,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,165,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,166,train,boat,tp,boat,0.6414209008216858,0.6866367179092809,prediction_jsonl
vision_only_tiled,166,train,buoy,tp,b1,0.2157164067029953,0.5985424913806178,prediction_jsonl
vision_only_tiled,166,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,166,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,166,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,166,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,166,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,166,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,166,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,167,train,boat,tp,boat,0.6422868967056274,0.681920145429983,prediction_jsonl
vision_only_tiled,167,train,buoy,tp,b1,0.25502046942710876,0.5738683454726354,prediction_jsonl
vision_only_tiled,167,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,167,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,167,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,167,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,167,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,167,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,167,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,168,train,boat,tp,boat,0.6449650526046753,0.6859267929677428,prediction_jsonl
vision_only_tiled,168,train,buoy,tp,b1,0.22255705296993256,0.594667768714484,prediction_jsonl
vision_only_tiled,168,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,168,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,168,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,168,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,168,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,168,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,168,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,169,train,boat,tp,boat,0.6498276591300964,0.6920934707391473,prediction_jsonl
vision_only_tiled,169,train,buoy,tp,b1,0.22961674630641937,0.6247251735911826,prediction_jsonl
vision_only_tiled,169,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,169,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,169,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,169,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,169,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,169,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,169,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,170,train,boat,tp,boat,0.6368966698646545,0.6972812359860536,prediction_jsonl
vision_only_tiled,170,train,buoy,tp,b1,0.1982998251914978,0.6055216884242923,prediction_jsonl
vision_only_tiled,170,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,170,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,170,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,170,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,170,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,170,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,170,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,171,train,boat,tp,boat,0.639757513999939,0.6925711321045662,prediction_jsonl
vision_only_tiled,171,train,buoy,tp,b1,0.18354426324367523,0.5873479095813118,prediction_jsonl
vision_only_tiled,171,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,171,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,171,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,171,train,buoy,fn,b5,,,prediction_jsonl
vision_only_tiled,171,train,buoy,fn,b6,,,prediction_jsonl
vision_only_tiled,171,train,buoy,fn,b7,,,prediction_jsonl
vision_only_tiled,171,train,buoy,fn,b8,,,prediction_jsonl
vision_only_tiled,172,train,boat,tp,boat,0.6160666346549988,0.689568833039907,prediction_jsonl
vision_only_tiled,172,train,buoy,fn,b1,,,prediction_jsonl
vision_only_tiled,172,train,buoy,fn,b2,,,prediction_jsonl
vision_only_tiled,172,train,buoy,fn,b3,,,prediction_jsonl
vision_only_tiled,172,train,buoy,fn,b4,,,prediction_jsonl
vision_only_tiled,172,train,buoy,fn,b5,,,prediction_jsonl
